study id,publication,pubyear,location,Latitude,Longitude,microbial name,microbial type,inoculant type,experimental type,inoculum in tr,inoculum in ck,inoculum,inoculation amount,inoculation amount,soil weight,fiNAl inoculation amount,log10,unit,inoculant quantity ,inoculation location,soil use type,soil origin,soil type,sandy or not sandy,extraction part,soil ph,log10ph,soil tc,log10tc,soil soc,log10soc,tn,log10tn,tp,log10tp,organic p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application background,stress,specific background,rate,fertilizer,fertilizer type,supply rate,NAtive,plant,plant latin,plant type,experimental duration,experimental.periods,variable,methods,unit,xc,sc,nc,xe,se,ne,ph,xc,xe,RRpH,yield,xc,xe,RRyield,plant biomass,xc,xe,RRbiomass,leaf biomass,xc,xe,RRleaf_biomass,shoot biomass,xc,xe,RRshoot_biomass,root biomass,xc,xe,RRroot_biomass,plant_p_leaf,xc,xe,RR_pleaf,plant_p_grain,xc,xe,RR_pgrain,plant_p_shoot,xc,xe,RR_pshoot,plant_p_root,xc,xe,RR_proot,plant_p,xc,xe,RR_pplant
57.000000 ,"ye, shaoping(2015)",2015.000000 ,"23	5029.400n, 113	1704600e",23.091500 ,113.296111 ,gloms versiforme,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,"9165 spores/10ml, 30ml/pot",NA,1.000000 ,27495.000000 ,4.439254 ,spores/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,6.000000 ,0.778151 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.160000 ,2.013511 ,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,unknow,italian ryegrass,l. mutiflorum l. cv. tetragold,herbaceous plants,66.000000 ,Short-term,tp,acid digestion,g/kg,1.620000 ,0.260000 ,4.000000 ,1.610000 ,0.120000 ,4.000000 ,ph,6.360000 ,6.230000 ,(0.020652),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.500000 ,6.050000 ,(0.214845),NA,4.950000 ,4.140000 ,(0.178692),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68.000000 ,"xiao, tong-jian(2010)",2010.000000 ,"huai’an city of jiangsu province, chiNA",33.597500 ,119.021300 ,glomus caledonium 90036,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",water,amf inoculum yes,NA,NA,NA,NA,NA,NA,no,soils,mix of soil and sand,other,mix of soil and sand,unknow,unknow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknow,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,rice,oryza sativa ssp. japonica nipponbare,crop,45.000000 ,Short-term,tp,unknow,g/kg,0.562030 ,0.016327 ,4.000000 ,0.510121 ,0.068566 ,4.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.220000 ,2.130000 ,(0.041385),NA,NA,NA,NA,NA,1.650000 ,1.470000 ,(0.115513),NA,0.570000 ,0.660000 ,0.146603 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68.000000 ,"xiao, tong-jian(2010)",2010.000000 ,"huai’an city of jiangsu province, chiNA",33.597500 ,119.021300 ,glomus caledonium 90036,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",water,amf inoculum yes,NA,NA,NA,NA,NA,NA,no,soils,mix of soil and sand,other,mix of soil and sand,unknow,unknow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknow,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,mungbean,vigNA radiata l.chuanyuan,herbaceous plants,45.000000 ,Short-term,tp,unknow,g/kg,0.491331 ,0.048975 ,4.000000 ,0.458999 ,0.042449 ,4.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980000 ,2.370000 ,0.883093 ,NA,NA,NA,NA,NA,0.710000 ,1.720000 ,0.884815 ,NA,0.270000 ,0.650000 ,0.878550 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72.000000 ,"wang, peng(2019)",2019.000000 ,"zhejiang
institute of citrus research (zicr), taizhou, chiNA",28.655000 ,121.433000 ,rhizophagus intraradices,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum,amf yes,"25 spores/g, 80g/pot",NA,7.000000 ,286.000000 ,2.456366 ,spores/kg soil,yes,soils,plantation,plantation,mix of soil and sand,unknow,rhizosphere,6.700000 ,0.826075 ,NA,NA,2.958237 ,0.471033 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.000000 ,0.698970 ,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,trifoliate orange,NA,shrub,150.000000 ,Medium-term,tp,acid digestion,mg/kg,322.880000 ,NA,NA,322.250000 ,NA,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.370000 ,0.690000 ,0.623189 ,NA,0.370000 ,0.690000 ,0.623189 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.880000 ,322.250000 ,-0.001953095
72.000000 ,"wang, peng(2019)",2019.000000 ,"zhejiang
institute of citrus research (zicr), taizhou, chiNA",28.655000 ,121.433000 ,rhizophagus intraradices,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum,amf yes,"25 spores/g, 80g/pot",NA,7.000000 ,286.000000 ,2.456366 ,spores/kg soil,yes,soils,plantation,plantation,mix of soil and sand,unknow,rhizosphere,6.700000 ,0.826075 ,NA,NA,2.958237 ,0.471033 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.000000 ,0.698970 ,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,phosphate fertilizer,73.4mg/kg ca3(po4)2,NAtive,trifoliate orange,NA,shrub,150.000000 ,Medium-term,tp,acid digestion,mg/kg,396.090000 ,NA,NA,395.350000 ,NA,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.410000 ,0.860000 ,0.740775 ,NA,0.410000 ,0.860000 ,0.740775 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.090000 ,395.350000 ,-0.00187001
72.000000 ,"wang, peng(2019)",2019.000000 ,"zhejiang
institute of citrus research (zicr), taizhou, chiNA",28.655000 ,121.433000 ,rhizophagus intraradices,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum,amf yes,"25 spores/g, 80g/pot",NA,7.000000 ,286.000000 ,2.456366 ,spores/kg soil,yes,soils,plantation,plantation,mix of soil and sand,unknow,rhizosphere,6.700000 ,0.826075 ,NA,NA,2.958237 ,0.471033 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.000000 ,0.698970 ,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,phosphate fertilizer,220.2mg/kg ca3(po4)2,NAtive,trifoliate orange,NA,shrub,150.000000 ,Medium-term,tp,acid digestion,mg/kg,542.590000 ,NA,NA,541.800000 ,NA,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.490000 ,0.910000 ,0.619039 ,NA,0.490000 ,0.910000 ,0.619039 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542.590000 ,541.800000 ,-0.001457041
78.000000 ,"cui, hang(2015)",2015.000000 ,NA,30.350000 ,112.230000 ,rhizophagus irregularis bgc bj09,amf,amf,field,amf spores,water,amf yes,3.2*104 cells/m2,NA,NA,3.200000 ,0.505150 ,cells/ha,yes,soils,plantation,plantation,unknow,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,guava,psidium guajava linn.,tree,912.500000 ,Long-term,tp,acid digestion,mg/kg,360.400000 ,153.093109 ,6.000000 ,385.300000 ,73.484692 ,6.000000 ,ph,4.880000 ,4.850000 ,(0.006167),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78.000000 ,"cui, hang(2015)",2015.000000 ,NA,30.350000 ,112.230000 ,bradyrhizobium vigNA accc 14150,rhizobia,bacteria,field,bacterial suspension,water,bacteria yes,7.5*1011cells/m2,NA,NA,75000000.000000 ,7.875061 ,cells/ha,yes,soils,plantation,plantation,unknow,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,stylosanthes guianensis,herbaceous plants,912.500000 ,Long-term,tp,acid digestion,mg/kg,364.100000 ,111.696732 ,6.000000 ,360.100000 ,122.719436 ,6.000000 ,ph,4.820000 ,4.730000 ,(0.018849),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83.000000 ,"xing, yijing(2024)",2024.000000 ,NA,29.850000 ,103.466667 ,"burkholderia sp., pseudomoNAs sp, cedecea sp, enterobacter sp, burkholderia sp, enterobacter sp, bacillus sp, raoultella sp, enterobacter sp, burkholderia sp, pseudomoNAs sp, bacillus sp, pseudomoNAs sp, meyerozyma sp, penicillium sp",bacteria,bacteria,greenhouse,bacterial suspension,sterilized bacterial suspension,bacteria yes,NA,NA,5.670000 ,NA,NA,NA,no,soils,NA,other,mix of soil and perlite,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,NA,phyllostachys edulis,herbaceous plants,487.000000 ,Long-term,tp,microwave digestion,g/kg,0.102525 ,0.003674 ,3.000000 ,0.086263 ,0.041639 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.277110 ,3.277110 ,0.000000 ,NA,2.106380 ,2.250000 ,0.065959 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83.000000 ,"xing, yijing(2024)",2024.000000 ,NA,29.850000 ,103.466667 ,"burkholderia sp., pseudomoNAs sp, cedecea sp, enterobacter sp, burkholderia sp, enterobacter sp, bacillus sp, raoultella sp, enterobacter sp, burkholderia sp, pseudomoNAs sp, bacillus sp, pseudomoNAs sp, meyerozyma sp, penicillium sp, glomus moseae",mix,mix,greenhouse,mix inoculum,sterilized mix inoculum ,mix yes,NA,NA,5.670000 ,NA,NA,NA,no,soils,NA,other,mix of soil and perlite,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,NA,phyllostachys edulis,herbaceous plants,487.000000 ,Long-term,tp,microwave digestion,g/kg,0.102525 ,0.003674 ,3.000000 ,0.103232 ,0.047763 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.277110 ,6.361450 ,0.663294 ,NA,2.106380 ,5.409570 ,0.943199 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83.000000 ,"xing, yijing(2024)",2024.000000 ,NA,29.850000 ,103.466667 ,"burkholderia sp., pseudomoNAs sp, cedecea sp, enterobacter sp, burkholderia sp, enterobacter sp, bacillus sp, raoultella sp, enterobacter sp, burkholderia sp, pseudomoNAs sp, bacillus sp, pseudomoNAs sp, meyerozyma sp, penicillium sp",bacteria,bacteria,greenhouse,bacterial suspension,sterilized bacterial suspension,bacteria yes,NA,NA,5.670000 ,NA,NA,NA,no,soils,NA,other,mix of soil and perlite,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,NA,phyllostachys edulis,herbaceous plants,487.000000 ,Long-term,tp,microwave digestion,g/kg,0.130101 ,0.014696 ,3.000000 ,0.150606 ,0.063684 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.277110 ,3.277110 ,0.000000 ,NA,2.106380 ,2.250000 ,0.065959 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83.000000 ,"xing, yijing(2024)",2024.000000 ,NA,29.850000 ,103.466667 ,"burkholderia sp., pseudomoNAs sp, cedecea sp, enterobacter sp, burkholderia sp, enterobacter sp, bacillus sp, raoultella sp, enterobacter sp, burkholderia sp, pseudomoNAs sp, bacillus sp, pseudomoNAs sp, meyerozyma sp, penicillium sp, glomus moseae",mix,mix,greenhouse,mix inoculum,sterilized mix inoculum ,mix yes,NA,NA,5.670000 ,NA,NA,NA,no,soils,NA,other,mix of soil and perlite,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,NA,phyllostachys edulis,herbaceous plants,487.000000 ,Long-term,tp,microwave digestion,g/kg,0.130101 ,0.014696 ,3.000000 ,0.072828 ,0.036740 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.277110 ,6.361450 ,0.663294 ,NA,2.106380 ,5.409570 ,0.943199 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83.000000 ,"xing, yijing(2024)",2024.000000 ,NA,29.850000 ,103.466667 ,"burkholderia sp., pseudomoNAs sp, cedecea sp, enterobacter sp, burkholderia sp, enterobacter sp, bacillus sp, raoultella sp, enterobacter sp, burkholderia sp, pseudomoNAs sp, bacillus sp, pseudomoNAs sp, meyerozyma sp, penicillium sp",bacteria,bacteria,greenhouse,bacterial suspension,sterilized bacterial suspension,bacteria yes,NA,NA,5.670000 ,NA,NA,NA,no,soils,NA,other,mix of soil and perlite,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,phosphate fertilizer,"0.004 g of ­kh2po4
per kg of soil",NAtive,NA,phyllostachys edulis,herbaceous plants,487.000000 ,Long-term,tp,microwave digestion,g/kg,0.070000 ,0.009798 ,3.000000 ,0.049495 ,0.023269 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.012050 ,4.674700 ,(0.069680),NA,3.925530 ,4.500000 ,0.136576 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83.000000 ,"xing, yijing(2024)",2024.000000 ,NA,29.850000 ,103.466667 ,"burkholderia sp., pseudomoNAs sp, cedecea sp, enterobacter sp, burkholderia sp, enterobacter sp, bacillus sp, raoultella sp, enterobacter sp, burkholderia sp, pseudomoNAs sp, bacillus sp, pseudomoNAs sp, meyerozyma sp, penicillium sp, glomus moseae",mix,mix,greenhouse,mix inoculum,sterilized mix inoculum ,mix yes,NA,NA,5.670000 ,NA,NA,NA,no,soils,NA,other,mix of soil and perlite,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,phosphate fertilizer,"0.004 g of ­kh2po4
per kg of soil",NAtive,NA,phyllostachys edulis,herbaceous plants,487.000000 ,Long-term,tp,microwave digestion,g/kg,0.070000 ,0.009798 ,3.000000 ,0.086263 ,0.060009 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.012050 ,5.060240 ,0.009569 ,NA,3.925530 ,3.398940 ,(0.144038),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83.000000 ,"xing, yijing(2024)",2024.000000 ,NA,29.850000 ,103.466667 ,"burkholderia sp., pseudomoNAs sp, cedecea sp, enterobacter sp, burkholderia sp, enterobacter sp, bacillus sp, raoultella sp, enterobacter sp, burkholderia sp, pseudomoNAs sp, bacillus sp, pseudomoNAs sp, meyerozyma sp, penicillium sp",bacteria,bacteria,greenhouse,bacterial suspension,sterilized bacterial suspension,bacteria yes,NA,NA,5.670000 ,NA,NA,NA,no,soils,NA,other,mix of soil and perlite,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,phosphate fertilizer,"0.004 g of ­kh2po4
per kg of soil",NAtive,NA,phyllostachys edulis,herbaceous plants,487.000000 ,Long-term,tp,microwave digestion,g/kg,0.221313 ,0.068582 ,3.000000 ,0.140000 ,0.061235 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.012050 ,4.674700 ,(0.069680),NA,3.925530 ,4.500000 ,0.136576 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83.000000 ,"xing, yijing(2024)",2024.000000 ,NA,29.850000 ,103.466667 ,"burkholderia sp., pseudomoNAs sp, cedecea sp, enterobacter sp, burkholderia sp, enterobacter sp, bacillus sp, raoultella sp, enterobacter sp, burkholderia sp, pseudomoNAs sp, bacillus sp, pseudomoNAs sp, meyerozyma sp, penicillium sp, glomus moseae",mix,mix,greenhouse,mix inoculum,sterilized mix inoculum ,mix yes,NA,NA,5.670000 ,NA,NA,NA,no,soils,NA,other,mix of soil and perlite,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,phosphate fertilizer,"0.004 g of ­kh2po4
per kg of soil",NAtive,NA,phyllostachys edulis,herbaceous plants,487.000000 ,Long-term,tp,microwave digestion,g/kg,0.221313 ,0.068582 ,3.000000 ,0.103232 ,0.112672 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.012050 ,5.060240 ,0.009569 ,NA,3.925530 ,3.398940 ,(0.144038),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.000000 ,"han,yanyan(2022)",2022.000000 ,NA,34.280000 ,108.070000 ,rhizophagus intraradices (bgc ah01),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,0.950000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,populus cathayaNA,tree,60.000000 ,Short-term,tp,acid digestion,mg/kg,0.310086 ,0.011802 ,3.000000 ,0.231760 ,0.009656 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.000000 ,"han,yanyan(2022)",2022.000000 ,NA,34.280000 ,108.070000 ,rhizophagus intraradices (bgc ah01),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,0.950000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no NAtive,NA,populus cathayaNA,tree,60.000000 ,Short-term,tp,acid digestion,mg/kg,0.183476 ,0.018241 ,3.000000 ,0.206009 ,0.007510 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.000000 ,"han,yanyan(2022)",2022.000000 ,NA,34.280000 ,108.070000 ,rhizophagus intraradices (bgc ah01),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,0.950000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,fertilizer,10ml,NA,no NAtive,NA,populus cathayaNA,tree,60.000000 ,Short-term,tp,acid digestion,mg/kg,0.265021 ,0.025752 ,3.000000 ,0.216738 ,0.027897 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.000000 ,"han,yanyan(2022)",2022.000000 ,NA,34.280000 ,108.070000 ,rhizophagus intraradices (bgc ah01),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,0.950000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,stress,dry,NA,fertilizer,10ml,NA,no NAtive,NA,populus cathayaNA,tree,60.000000 ,Short-term,tp,acid digestion,mg/kg,0.142704 ,0.013948 ,3.000000 ,0.199571 ,0.005365 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.000000 ,"han,yanyan(2022)",2022.000000 ,NA,34.280000 ,108.070000 ,rhizophagus intraradices (bgc ah01),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,0.950000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,fertilizer,20ml,NA,no NAtive,NA,populus cathayaNA,tree,60.000000 ,Short-term,tp,acid digestion,mg/kg,0.326180 ,0.033262 ,3.000000 ,0.231760 ,0.016094 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.000000 ,"han,yanyan(2022)",2022.000000 ,NA,34.280000 ,108.070000 ,rhizophagus intraradices (bgc ah01),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,0.950000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,stress,dry,NA,fertilizer,20ml,NA,no NAtive,NA,populus cathayaNA,tree,60.000000 ,Short-term,tp,acid digestion,mg/kg,0.145923 ,0.018240 ,3.000000 ,0.311159 ,0.019313 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.000000 ,"han,yanyan(2022)",2022.000000 ,NA,34.280000 ,108.070000 ,rhizophagus intraradices (bgc ah01),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,0.950000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,fertilizer,30ml,NA,no NAtive,NA,populus cathayaNA,tree,60.000000 ,Short-term,tp,acid digestion,mg/kg,0.316524 ,0.007510 ,3.000000 ,0.238197 ,0.023606 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.000000 ,"han,yanyan(2022)",2022.000000 ,NA,34.280000 ,108.070000 ,rhizophagus intraradices (bgc ah01),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,0.950000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,stress,dry,NA,fertilizer,30ml,NA,no NAtive,NA,populus cathayaNA,tree,60.000000 ,Short-term,tp,acid digestion,mg/kg,0.209227 ,0.021460 ,3.000000 ,0.370172 ,0.024678 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
